text,time,long,lat,target
Did not know that the 2002 Spiderman movie score was done by Danny Elfman,2019-08-20 10:00:00,34.1826,-118.4397,0
it’s bomb af in my opinion!,2019-08-20 10:00:00,34.1826,-118.4397,0
And here we go. Heading to Bogota Columbia for a show with @claudiemac Can’t wait. It’s been quite a few years since we’ve visited. Did an interview yesterday for the show and they seem to be VERY excited! Blessed… https://www.instagram.com/p/B2DHubIlP93/?igshid=1ddmhka2fv67h …,2019-08-20 10:00:00,34.1826,-118.4397,0
Everyday pic.twitter.com/3ZTZddD2gk,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m down 10 lbs. since my last annual #physical! Maybe I’ll develop an eating disorder so I can be trimmer next year! #Healthy #California #living @Facey Medical Group https://www.instagram.com/p/B2DHt-4BMkz/?igshid=jcsvg30m1r33 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I can’t believe i just did this,2019-08-20 10:00:00,34.1826,-118.4397,0
Reseda Memories from my bro Mikey book this man to take your photohttps://twitter.com/MIKEY__NOLAN/status/1169761151187423232 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Morning.,2019-08-20 10:00:00,34.1826,-118.4397,0
"Ight but like can my soulmate stop playin and come out already, I was never good at hide n seek smh",2019-08-20 10:00:00,34.1826,-118.4397,0
I hate when people turn down money routes like they millionaires and like they found the bag already never settle or get comfortable multiple streams of income,2019-08-20 10:00:00,34.1826,-118.4397,0
Oohhh they tried it.https://twitter.com/redlobster/status/1169738739012317184 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"At least you’re showing concern for mass deaths, even if you had to change the subject. Might you also be concerned about all the gun massacres in this country?",2019-08-20 10:00:00,34.1826,-118.4397,0
Life is a dream. sleep is a time machine.,2019-08-20 10:00:00,34.1826,-118.4397,0
"Instead of storming Area 51, we should storm the #EpsteinZorroRanch The PEOPLE deserve the TRUTH. Whoever is in REALLY in charge, they are dragging their feet. Let’s not forget that #JeffreyEpstein and his network used children as CURRENCY.",2019-08-20 10:00:00,34.1826,-118.4397,0
Titties sittin pretty wby?,2019-08-20 10:00:00,34.1826,-118.4397,0
We wont miss ya!,2019-08-20 10:00:00,34.1826,-118.4397,0
"All right ""give a damn Bernie"" why don't you give us a litany of the things that you passed during your time in government I'm waiting, I only hear crickets, there must be something other than things that rewarded you and allowed you to buy 4 houses and $110,000 car.https://twitter.com/BernieSanders/status/1169699707544842240 …",2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/ExpoReviewLit/status/1169669784662724608 …,2019-08-20 10:00:00,34.1826,-118.4397,0
The British destroyed the Indian Subcontinent over spices and still eat shit like this...bro what the fuckhttps://twitter.com/Melfyx/status/1168583778081607680 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m really gonna drag my pregnant friend to come see illenium with me,2019-08-20 10:00:00,34.1826,-118.4397,0
"I forgot all about this. Well, damn. https://twitter.com/hollylottie88/status/1169668216227950594 …pic.twitter.com/Z6EXGxQPXE",2019-08-20 10:00:00,34.1826,-118.4397,0
Superhero movie of the yearhttps://twitter.com/JusticeLeaguerz/status/1169638374455443456 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m trynna watch IT.,2019-08-20 10:00:00,34.1826,-118.4397,0
The good news is #AB still follows @GiantEagle. #MarketDistrictForLife #businessIsBoominAtTheIggle,2019-08-20 10:00:00,34.1826,-118.4397,0
The god on 1 leghttps://youtu.be/zAncT9CTeBY,2019-08-20 10:00:00,34.1826,-118.4397,0
"Very kind, Brian. We’re excited to expand this!",2019-08-20 10:00:00,34.1826,-118.4397,0
I turned 26... & life almost knocked me outttt,2019-08-20 10:00:00,34.1826,-118.4397,0
HOME GAME TOMORROW!!!! BLACKOUT!!!! 7PM,2019-08-20 10:00:00,34.1826,-118.4397,0
"Bernie, the Socialist wants to ban gasoline. So, his Audi R8 becomes a flower pot.https://twitter.com/asheborn57/status/1169755766296854529 …",2019-08-20 10:00:00,34.1826,-118.4397,0
UCs are the biggest scam,2019-08-20 10:00:00,34.1826,-118.4397,0
I had to see it so you do toopic.twitter.com/2StVgTbkBh,2019-08-20 10:00:00,34.1826,-118.4397,0
I'm all set up mujeresmarket #veganempanadas are warm & cookies freshly packed I only brought #veganeats today #newproducts #tshirt Las Gran Damas de la musica #essentialoils & #bodysprays that are #reikiinfused &… https://www.instagram.com/p/B2DHp4-gYum/?igshid=qa8zxwborspw …,2019-08-20 10:00:00,34.1826,-118.4397,0
@meganjenaee always leaves me on read. I need new coworkers,2019-08-20 10:00:00,34.1826,-118.4397,0
... and you are welcome to visit us in the @City_of_Irvine City Hall any time!! pic.twitter.com/b68YeAF1pp,2019-08-20 10:00:00,34.1826,-118.4397,0
"Tries to make a speech, cries more instead",2019-08-20 10:00:00,34.1826,-118.4397,0
Every morning I get stuck at this light for way too long... but this morning wasn’t so bad.pic.twitter.com/RSuRit8xz9,2019-08-20 10:00:00,34.1826,-118.4397,0
*pokes marvin w my eyelash* marvin : ur eyelash poked me me : omg srry marvin : i know it wasnt ur intent to poke me u put moco de gorilla bitch ill kick ur ass,2019-08-20 10:00:00,34.1826,-118.4397,0
wrong. You obviously don't understand zionism. It clearly did not began with herzl. Are you listening to Bari Weiss now?,2019-08-20 10:00:00,34.1826,-118.4397,0
"I'm at Mo-Mo-Paradise Torrance in Torrance, CAhttps://www.swarmapp.com/c/8oD2qEMHtZH",2019-08-20 10:00:00,34.1826,-118.4397,0
"As horrible as this is, give him a minute. He’ll top it.",2019-08-20 10:00:00,34.1826,-118.4397,0
if he deleted it he doesn’t want it being out there no more gotta respect that,2019-08-20 10:00:00,34.1826,-118.4397,0
Watch out,2019-08-20 10:00:00,34.1826,-118.4397,0
JAJAJAJA wow @AndreeaPeraldihttps://twitter.com/NetflixLAT/status/1169755540295229440 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/xJW7kwoL03,2019-08-20 10:00:00,34.1826,-118.4397,0
We need to plan sushi dinner date soon!,2019-08-20 10:00:00,34.1826,-118.4397,0
@djsnake Heavy House track?,2019-08-20 10:00:00,34.1826,-118.4397,0
Mac was paying for pussy ....... lmaohttps://twitter.com/GSWKinta111/status/1169657206792499207 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Finally going to spend some quality time with my twin... my heart is so happy,2019-08-20 10:00:00,34.1826,-118.4397,0
"Cool, will check it out",2019-08-20 10:00:00,34.1826,-118.4397,0
I befriended the Dunkin’ Donuts cashier in Terminal 4 and I feel pretty alive right now,2019-08-20 10:00:00,34.1826,-118.4397,0
i don't remember how to breathe,2019-08-20 10:00:00,34.1826,-118.4397,0
I’ve been moody as of late.,2019-08-20 10:00:00,34.1826,-118.4397,0
But it’s never okay to watch the Cleveland Show!,2019-08-20 10:00:00,34.1826,-118.4397,0
Wth these are so good!!!,2019-08-20 10:00:00,34.1826,-118.4397,0
The hate is real but u realer,2019-08-20 10:00:00,34.1826,-118.4397,0
"If God didn’t want us eating animals, why did he make them out of meat?",2019-08-20 10:00:00,34.1826,-118.4397,0
"Ojalá estuviera en esas reuniones, los datos detrás de cada argumento que presentas a favor, no lo respaldan. Creció el salario mínimo? Si, pero dejó de crecer el empleo y la economía, por cada empleado que vio su sueldo incrementado hay muchos empleos que no fueron creados.",2019-08-20 10:00:00,34.1826,-118.4397,0
"I'm every bit as flexible as my cousin. #LosAngeles #California #CaliLife #LA @Los Angeles, California https://www.instagram.com/p/B2DHnq2F9Rn/?igshid=npved81o1h3u …",2019-08-20 10:00:00,34.1826,-118.4397,0
GUYSSS CHIC FIL A IS SO GOOD BUT I CANT SUPPORT THEM,2019-08-20 10:00:00,34.1826,-118.4397,0
Family be toxic asf man,2019-08-20 10:00:00,34.1826,-118.4397,0
I should really stop being a hermit crab sad boi and hang out with my friends again.,2019-08-20 10:00:00,34.1826,-118.4397,0
Love the fall and spring - very pretty.,2019-08-20 10:00:00,34.1826,-118.4397,0
@thebloom_brand So be straight with with us. Do your cartridges include vitamin e acetate? Is this something consumers should be worried about?https://www.google.com/amp/s/beta.washingtonpost.com/health/2019/09/05/contaminant-found-vaping-products-linked-deadly-lung-illnesses-state-federal-labs-show/%3foutputType=amp …,2019-08-20 10:00:00,34.1826,-118.4397,0
Are you guys drinking together?..pic.twitter.com/3PYbcnuVrg,2019-08-20 10:00:00,34.1826,-118.4397,0
Thank you dear friend and agent!!!,2019-08-20 10:00:00,34.1826,-118.4397,0
"Only in LA someone would purposely wear a shirt that says “I wouldn’t last in a horror film, the slutty one always dies”",2019-08-20 10:00:00,34.1826,-118.4397,0
Thx for sharing. Def throwing this on at the gym tonight!,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m trying to cop that same phone. Looks worth. Lmao,2019-08-20 10:00:00,34.1826,-118.4397,0
“what are your plans tonight” me:pic.twitter.com/919ZgUl1Cy,2019-08-20 10:00:00,34.1826,-118.4397,0
"2k drops tonight, so that means no one is getting texts back , unless you trynna run it",2019-08-20 10:00:00,34.1826,-118.4397,0
Drinking an 1903 Lager by @craftsmanbrew @Manuela —http://untp.beer/s/c801190825,2019-08-20 10:00:00,34.1826,-118.4397,0
Smh,2019-08-20 10:00:00,34.1826,-118.4397,0
yeah...,2019-08-20 10:00:00,34.1826,-118.4397,0
An hour to go 20 miles let’s fuckin gooooo,2019-08-20 10:00:00,34.1826,-118.4397,0
Idk what’s up with today but I’ve been getting annoyed super easily,2019-08-20 10:00:00,34.1826,-118.4397,0
アイズボーンが今日らしいので尚東京に帰りたい,2019-08-20 10:00:00,34.1826,-118.4397,0
I put on lip glitter for this show and that was a Mistake,2019-08-20 10:00:00,34.1826,-118.4397,0
I’ll trade you!,2019-08-20 10:00:00,34.1826,-118.4397,0
Broke boi,2019-08-20 10:00:00,34.1826,-118.4397,0
Yo fuck today,2019-08-20 10:00:00,34.1826,-118.4397,0
Some positive vibes for you: You a smart human being and a woke bitch.,2019-08-20 10:00:00,34.1826,-118.4397,0
Back the fuck up New Yorkhttps://twitter.com/gohomechris/status/1169760629718228994 …,2019-08-20 10:00:00,34.1826,-118.4397,0
“I’m a Virgo” took me out.,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/wrdckwvb8Z,2019-08-20 10:00:00,34.1826,-118.4397,0
you:pic.twitter.com/QqxL1pXKPJ,2019-08-20 10:00:00,34.1826,-118.4397,0
I feel like such a bromide when I use emojis,2019-08-20 10:00:00,34.1826,-118.4397,0
people who wear hoodies with shirts under them are disgusting send tweethttps://twitter.com/SOFTCOREBLUE/status/1169651696202469381 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I love this so muchhttps://twitter.com/latetadelpan/status/1168910569639948289 …,2019-08-20 10:00:00,34.1826,-118.4397,0
no tidepod samples at #Costco today,2019-08-20 10:00:00,34.1826,-118.4397,0
Please tell me you talked about his boxing match with Roddy.,2019-08-20 10:00:00,34.1826,-118.4397,0
That’s my type of weather right there.,2019-08-20 10:00:00,34.1826,-118.4397,0
Well I may have to join you on making Tim Tam’s cause I found out my sister tossed out the box,2019-08-20 10:00:00,34.1826,-118.4397,0
Me at a festivalhttps://twitter.com/safijaseferovic/status/1168547382671396865 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Steve Jobs did NOT AirDrop Apple Card from the iCloud for you HEATHENS to defacehttps://apple.news/A9_79QvlKRZC0soVf1JjgWQ …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Saturday, 09/07 at 1pm. ""We are asking everyone to join us September 7, 1-4pm in front of the Lauren Moshi store on Robertson Blvd. to demand corporations like Lauren Moshi stop appropriating, plagiarizing and… https://www.instagram.com/p/B2DHjZsjdcg/?igshid=13zmrbhnefyx3 …",2019-08-20 10:00:00,34.1826,-118.4397,0
"The perfect place (and the perfect movie) to celebrate a birthday. We’ll be in the bar after It. Yes, there will be clowns. You have been warned. #ItMoviepic.twitter.com/MRMlJvi4Wy – at Alamo Drafthouse Cinema",2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/Rryg8Mv9ED,2019-08-20 10:00:00,34.1826,-118.4397,0
Ima need the NBA season to start like nowwwww,2019-08-20 10:00:00,34.1826,-118.4397,0
Imagine tweeting from this kind of phone :/pic.twitter.com/OqVhefZ9Gx,2019-08-20 10:00:00,34.1826,-118.4397,0
Prettiest girls do the ugliest things,2019-08-20 10:00:00,34.1826,-118.4397,0
What will they say they'll outlaw at this one? Heterosexual sex?!?,2019-08-20 10:00:00,34.1826,-118.4397,0
Uhhhhttps://twitter.com/LaCienegaBlvdes/status/1169578668487827456 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I can only imaaaagine,2019-08-20 10:00:00,34.1826,-118.4397,0
Absolutely. Cub/Sox fans are all Bulls/Bears fans.https://twitter.com/theaceofspaeder/status/1169753853291630594 …,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/blxxdyJR/status/1169758770857037825 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Gym. I’m trying to win that free dinner,2019-08-20 10:00:00,34.1826,-118.4397,0
"No girl, from my other middle school in http://east.la",2019-08-20 10:00:00,34.1826,-118.4397,0
@realDonaldTrump #DonaldChunk #ChunkOfXhit #FattestWorthlessHeadToohttps://twitter.com/NightlyPolitics/status/1169756350814928897 …,2019-08-20 10:00:00,34.1826,-118.4397,0
gente imagina vc mt doido de gas do riso e todo mundo falando termos ortodônticos em inglês,2019-08-20 10:00:00,34.1826,-118.4397,0
Go big or go home,2019-08-20 10:00:00,34.1826,-118.4397,0
Is IT CHAPTER TWO worth watching?,2019-08-20 10:00:00,34.1826,-118.4397,0
"This song has some major memories, it kinda hurts pic.twitter.com/SS79xcqmIB",2019-08-20 10:00:00,34.1826,-118.4397,0
Match.... this is not what I meantpic.twitter.com/xjSOI5cTVg,2019-08-20 10:00:00,34.1826,-118.4397,0
Facts! JOC is the almighty!https://twitter.com/santirod96/status/1169750573421408257 …,2019-08-20 10:00:00,34.1826,-118.4397,0
https://youtu.be/pZG7IK99OvI,2019-08-20 10:00:00,34.1826,-118.4397,0
I woulda hit from the back,2019-08-20 10:00:00,34.1826,-118.4397,0
debby,2019-08-20 10:00:00,34.1826,-118.4397,0
......*waits for @proletarianwine to visit me in LA*,2019-08-20 10:00:00,34.1826,-118.4397,0
Can’t wait to hear what you call Thane and Ciena,2019-08-20 10:00:00,34.1826,-118.4397,0
"Really Juniper Lee lol? What about Atomic Betty What happened to Robot Jones? My real list is: Courage the Cowardly Ed, edd, n Eddy Dexters Lab Powerpuff girls Teen titans (Not that weak go shit) Original Ben 10 Billy and Mandy (grim and evil) But of course you whole list",2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/JCinKC80/status/1169711416615608320 …,2019-08-20 10:00:00,34.1826,-118.4397,0
كل عام وانت بخير ميحل,2019-08-20 10:00:00,34.1826,-118.4397,0
Imagine being the towel person on this set!,2019-08-20 10:00:00,34.1826,-118.4397,0
Fuck that list mike that don’t make you,2019-08-20 10:00:00,34.1826,-118.4397,0
"I can’t see. My glasses, I can’t find my glasses https://twitter.com/samueladamshall/status/1169600003112931328 …",2019-08-20 10:00:00,34.1826,-118.4397,0
September 20 at LAs Catch One. We go back to the past to discover the present; discovering sounds that are projected way into the future @Catch One https://www.instagram.com/p/B2DHNo1FU4q/?igshid=w7qwcccme7jq …,2019-08-20 10:00:00,34.1826,-118.4397,0
my dad is convinced the male park jimin is a woman does that count?https://twitter.com/evrgw/status/1169604880417165312 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/PRsAzUaOXM,2019-08-20 10:00:00,34.1826,-118.4397,0
45 minutes now to go 7 miles. LA TRAFFIC IS WILD,2019-08-20 10:00:00,34.1826,-118.4397,0
Keep up the great work ty. Don't want nothing bad to hapen to you. Your an awesome human being that many love. Love yahttps://twitter.com/taylorndean/status/1169432105077694464 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Deborah Riley, #ADG800 member and #ProductionDesigner, worked on the artwork that brought the #Emmys nominated show #GameofThrones to life. Her new book, The Art of Game of Thrones, includes art from iconic #GOT moments. Learn more about the book at https://bit.ly/2m0PhKv .",2019-08-20 10:00:00,34.1826,-118.4397,0
Throwback Thursday. US OPEN. RAFA NADAL. 2017. With @vignayak see you again on SUNDAY!pic.twitter.com/TTicAH3iid,2019-08-20 10:00:00,34.1826,-118.4397,0
Jay Critch the hardest out.,2019-08-20 10:00:00,34.1826,-118.4397,0
Keep it on Repeat #StateAddress #Yop2020 https://open.spotify.com/track/5llJc8SCCurvRCf2gwHQHx?si=tjp0MXk5SWq8LxzLJ0XedA …pic.twitter.com/umgMjD873M,2019-08-20 10:00:00,34.1826,-118.4397,0
More & more people are making the $1M club at http://CardoneCapital.com You can & you should.pic.twitter.com/i8wbFWebHK,2019-08-20 10:00:00,34.1826,-118.4397,0
So basically I’m baby,2019-08-20 10:00:00,34.1826,-118.4397,0
This made me laugh a lot harder than it shoulda,2019-08-20 10:00:00,34.1826,-118.4397,0
Are we sure this is real?,2019-08-20 10:00:00,34.1826,-118.4397,0
@yamraiha it’s u in my gaycha collectionpic.twitter.com/sxsRjkUpEI,2019-08-20 10:00:00,34.1826,-118.4397,0
Got an e-mail for seatfillers for the Alec Baldwin roast. I feel like I should go and report to @CHAPOTRAPHOUSE as an unofficial correspondent @virgiltexas @willmenaker @cushbomb @ByYourLogic,2019-08-20 10:00:00,34.1826,-118.4397,0
